trades,net,net_pct,pf,dd_pct,win_pct,recovery,passed,objective,EMAFast,EMAMid,EMASlow,RatioTP
210,3479.0299999999997,34.790299999999995,1.2882272725766417,12.566857928725964,38.57142857142858,2.244883078670245,True,3479.0299999999997,45,80,75,3.5
205,3472.0400000000004,34.720400000000005,1.2833041764037754,16.81252008559734,33.65853658536586,1.7419338654732812,True,3472.0400000000004,45,90,80,4.5
2063,3443.9599999999996,34.4396,1.0243136193996134,45.06904045528433,28.06592341250606,0.6707018302349038,False,3443.9599999999996,40,45,140,4.5
167,3427.1099999999997,34.2711,1.3444265888390072,14.086599999999999,34.73053892215569,2.432886573055244,True,3427.1099999999997,50,80,75,5.0
105,3423.5200000000004,34.235200000000006,1.5773376684699756,7.298980119018014,41.904761904761905,3.5899877310906714,True,3423.5200000000004,50,70,60,4.0
2102,3420.380000000001,34.203800000000015,1.0235253319041793,44.40399405864732,27.97335870599429,0.5752317909752462,False,3420.380000000001,25,45,105,4.5
168,3419.59,34.1959,1.3471834160446394,14.086599999999999,35.714285714285715,2.4095024696838396,True,3419.59,50,80,75,4.5
2215,3413.7300000000005,34.1373,1.0225316636494468,52.594388733838215,28.261851015801355,0.4950778351756403,False,3413.7300000000005,25,45,70,4.5
178,3404.8399999999997,34.048399999999994,1.3322718999917051,14.365300000000007,37.07865168539326,2.3701837065706934,True,3404.8399999999997,45,85,70,4.0
1877,3401.7299999999996,34.01729999999999,1.0271982325662241,67.44141256643572,29.30207778369739,0.40477173559953705,False,3401.7299999999996,50,85,90,4.5
2155,3399.0200000000004,33.9902,1.0227256179590027,54.81219999999997,27.424593967517403,0.5257644731326498,False,3399.0200000000004,35,40,95,5.0
